NAICS6,weight
541840,0.0006649531391655437
541850,0.0006649531391655437
541860,0.0006649531391655437
541870,0.0006649531391655437
541890,0.0006649531391655437
541910,0.0007960301811410817
541921,0.00012935777678832456
541922,0.00012935777678832456
541930,0.0007960301811410817
541940,0.0016392310272487593
541990,0.0007960301811410817
551111,0.005417025996504686
551112,0.005417025996504686
551114,0.005417025996504686
561110,0.0024618937616524617
561210,0.0005941799523026817
561311,0.004847941460624964
561312,0.004847941460624964
561320,0.004847941460624964
561330,0.004847941460624964
561410,0.00016296084148809378
561421,0.00016296084148809378
561422,0.00016296084148809378
561431,0.00016296084148809378
561439,0.00016296084148809378
561440,0.00016296084148809378
561450,0.00016296084148809378
561491,0.00016296084148809378
561492,0.00016296084148809378
561499,0.00016296084148809378
561510,0.0005871320660381133
561520,0.0005871320660381133
561591,0.0005871320660381133
561599,0.0005871320660381133
561910,0.0004625821242596142
561920,0.0004625821242596142
561990,0.0004625821242596142
611110,0.03557950666456336
611210,0.055367557873504565
611310,0.055367557873504565
611410,0.00027401705836314737
611420,0.00027401705836314737
611430,0.00027401705836314737
611511,0.00027401705836314737
611512,0.00027401705836314737
611513,0.00027401705836314737
611519,0.00027401705836314737
611610,0.00027401705836314737
611620,0.00027401705836314737
611630,0.00027401705836314737
611691,0.00027401705836314737
611692,0.00027401705836314737
611699,0.00027401705836314737
611710,0.00027401705836314737
621111,0.01688055492808036
621112,0.01688055492808036
621210,0.011452968211101254
621310,0.0012134859384244263
621320,0.0012134859384244263
621330,0.0012134859384244263
621340,0.0012134859384244263
621391,0.0012134859384244263
621399,0.0012134859384244263
621410,0.0045676025463517065
621420,0.0045676025463517065
621491,0.0045676025463517065
621492,0.0045676025463517065
621493,0.0045676025463517065
621498,0.0045676025463517065
621511,0.0033644348662799314
621512,0.0033644348662799314
621610,0.00598871694307548
621910,0.0013038690028882966
621991,0.0013038690028882966
621999,0.0013038690028882966
622110,0.01911385690325541
622210,0.01911385690325541
622310,0.01911385690325541
721110,0.012436131863087134
721120,0.012436131863087134
721191,0.012436131863087134
721199,0.012436131863087134
721211,0.012436131863087134
721214,0.012436131863087134
721310,0.012436131863087134
722310,0.008103310418781363
722320,0.008103310418781363
722330,0.008103310418781363
722410,0.008103310418781363
722511,0.09989483734281607
722513,0.10454699453264872
722514,0.008103310418781363
722515,0.008103310418781363
